Index,Level,Accuracy,Classifier,Transformation,ROC,Brier
72,Level 4,0.9827008928571429,Baseline,Blur,0.9717169496803502,0.0022324472665786743
73,Level 4,0.9793526785714286,Baseline,Blur,0.964934164934165,0.0029211267828941345
74,Level 4,0.9854910714285714,Baseline,Blur,0.9751720533147485,0.0017072308110073209
75,Level 4,0.9787946428571429,Baseline,Blur,0.9447878533277321,0.0032354367431253195
76,Level 4,0.9782366071428571,Baseline,Blur,0.9801073617388507,0.0023662399034947157
77,Level 4,0.9888392857142857,Baseline,Blur,0.9654063205417607,0.0021660521160811186
78,Level 4,0.9771205357142857,Baseline,Blur,0.9703444721483194,0.0031087270472198725
79,Level 4,0.9849330357142857,Baseline,Blur,0.932556919525758,0.0023278065491467714
80,Level 5,0.9408482142857143,Baseline,Blur,0.9282772667248596,0.006945209577679634
81,Level 5,0.96875,Baseline,Blur,0.9279233870967742,0.004420942161232233
82,Level 5,0.9720982142857143,Baseline,Blur,0.926659012629162,0.004436939023435116
83,Level 5,0.9821428571428571,Baseline,Blur,0.940234375,0.0037979406770318747
84,Level 5,0.9693080357142857,Baseline,Blur,0.961501020568378,0.004577427636831999
85,Level 5,0.9581473214285714,Baseline,Blur,0.9399805862939236,0.004960819613188505
86,Level 5,0.9838169642857143,Baseline,Blur,0.9651260586382928,0.0030353786423802376
87,Level 5,0.9475446428571429,Baseline,Blur,0.9418339473222566,0.005563952960073948
88,Level 5,0.9665178571428571,Baseline,Blur,0.9617013086989992,0.003976000007241964
89,Level 5,0.9665178571428571,Baseline,Blur,0.9635200153964588,0.004332973156124353
90,Level 5,0.92578125,Baseline,Blur,0.9177147207983793,0.008034182712435722
91,Level 5,0.9637276785714286,Baseline,Blur,0.968375573471115,0.0039509073831140995
92,Level 5,0.9787946428571429,Baseline,Blur,0.958500870191442,0.003162262961268425
93,Level 5,0.9665178571428571,Baseline,Blur,0.9488260200153964,0.004640562925487757
94,Level 5,0.9827008928571429,Baseline,Blur,0.9700866443186607,0.0023944845888763666
95,Level 5,0.9598214285714286,Baseline,Blur,0.9513081395348837,0.004759057890623808
96,Level 5,0.9709821428571429,Baseline,Blur,0.9554487179487179,0.0035687610507011414
97,Level 5,0.9771205357142857,Baseline,Blur,0.9526263737794431,0.0037742676213383675
98,Level 5,0.9575892857142857,Baseline,Blur,0.9643832045147835,0.004640859551727772
99,Level 5,0.9776785714285714,Baseline,Blur,0.91443350456621,0.003461073385551572
0,Level 1,0.9871651785714286,MC Dropout,Blur,0.9856710988767912,0.0027830544859170914
1,Level 1,0.9888392857142857,MC Dropout,Blur,0.9912528216704289,0.002802648115903139
2,Level 1,0.9827008928571429,MC Dropout,Blur,0.9921049257203568,0.0032472177408635616
3,Level 1,0.9877232142857143,MC Dropout,Blur,0.9922701592193117,0.0027266794349998236
4,Level 1,0.9871651785714286,MC Dropout,Blur,0.9939784206257528,0.0027595204301178455
5,Level 1,0.9866071428571429,MC Dropout,Blur,0.9921992835595776,0.00328125455416739
6,Level 1,0.98828125,MC Dropout,Blur,0.9939770374552983,0.003042286029085517
7,Level 1,0.98828125,MC Dropout,Blur,0.9883573982952866,0.002474868670105934
8,Level 1,0.9871651785714286,MC Dropout,Blur,0.9866296360016713,0.0028121613431721926
9,Level 1,0.984375,MC Dropout,Blur,0.9848963394881763,0.003494845936074853
10,Level 1,0.984375,MC Dropout,Blur,0.9911321671525752,0.0038330864626914263
11,Level 1,0.9838169642857143,MC Dropout,Blur,0.9905920550785299,0.003617029869928956
12,Level 1,0.98828125,MC Dropout,Blur,0.9936006022962546,0.0028136891778558493
13,Level 1,0.9838169642857143,MC Dropout,Blur,0.9845874000039119,0.003246354404836893
14,Level 1,0.9866071428571429,MC Dropout,Blur,0.9893240950226244,0.0032041717786341906
15,Level 1,0.9849330357142857,MC Dropout,Blur,0.9872626167243731,0.0031530638225376606
16,Level 1,0.9854910714285714,MC Dropout,Blur,0.9867366495339316,0.003124676179140806
17,Level 1,0.9849330357142857,MC Dropout,Blur,0.9898226838736753,0.002939308062195778
18,Level 1,0.9849330357142857,MC Dropout,Blur,0.9922358619242472,0.002885856432840228
19,Level 1,0.9832589285714286,MC Dropout,Blur,0.9859061672342035,0.0027649947442114353
20,Level 2,0.9832589285714286,MC Dropout,Blur,0.9838062807415815,0.0032677229028195143
21,Level 2,0.9871651785714286,MC Dropout,Blur,0.9848846068768895,0.0033926567994058132
22,Level 2,0.9827008928571429,MC Dropout,Blur,0.9885878624681724,0.0037079902831465006
23,Level 2,0.9866071428571429,MC Dropout,Blur,0.9904788838612368,0.003188167931511998
24,Level 2,0.984375,MC Dropout,Blur,0.9949586977648203,0.0031683596316725016
25,Level 2,0.9854910714285714,MC Dropout,Blur,0.9922684902866105,0.0038151636254042387
26,Level 2,0.9877232142857143,MC Dropout,Blur,0.9877247046738573,0.003563821315765381
27,Level 2,0.9866071428571429,MC Dropout,Blur,0.9839507918552035,0.0029403234366327524
28,Level 2,0.984375,MC Dropout,Blur,0.9850988014253321,0.0033779453951865435
29,Level 2,0.984375,MC Dropout,Blur,0.9755223517978621,0.0041295974515378475
30,Level 2,0.9810267857142857,MC Dropout,Blur,0.9897109014254165,0.004489242099225521
31,Level 2,0.9821428571428571,MC Dropout,Blur,0.988387784090909,0.004279581364244223
32,Level 2,0.98828125,MC Dropout,Blur,0.9910731090855315,0.0032515516504645348
33,Level 2,0.98046875,MC Dropout,Blur,0.9835108545410196,0.003896107664331794
34,Level 2,0.9871651785714286,MC Dropout,Blur,0.9851549635018556,0.0037587296683341265
35,Level 2,0.9815848214285714,MC Dropout,Blur,0.9864247937016555,0.003717645537108183
36,Level 2,0.9832589285714286,MC Dropout,Blur,0.9831063185773743,0.003724181093275547
37,Level 2,0.9838169642857143,MC Dropout,Blur,0.9885187865511375,0.003474216675385833
38,Level 2,0.9815848214285714,MC Dropout,Blur,0.9920753871862457,0.0034046678338199854
39,Level 2,0.9815848214285714,MC Dropout,Blur,0.9794821437800404,0.0032313812989741564
40,Level 3,0.9793526785714286,MC Dropout,Blur,0.98001078001078,0.004009060561656952
41,Level 3,0.9854910714285714,MC Dropout,Blur,0.9767619130586288,0.0040672542527318
42,Level 3,0.98046875,MC Dropout,Blur,0.9845515895601269,0.004491469822824001
43,Level 3,0.9832589285714286,MC Dropout,Blur,0.9873250094589482,0.003964285831898451
44,Level 3,0.9827008928571429,MC Dropout,Blur,0.9891923577146416,0.0038753466214984655
45,Level 3,0.9838169642857143,MC Dropout,Blur,0.9895163025407319,0.00456530274823308
46,Level 3,0.9866071428571429,MC Dropout,Blur,0.9873915912518854,0.0042496975511312485
47,Level 3,0.9838169642857143,MC Dropout,Blur,0.9788956911221077,0.0036540562286973
48,Level 3,0.98046875,MC Dropout,Blur,0.9807951866005367,0.004253546241670847
49,Level 3,0.98046875,MC Dropout,Blur,0.9729734124725588,0.005082159303128719
50,Level 3,0.9810267857142857,MC Dropout,Blur,0.9787525931874457,0.005475761368870735
51,Level 3,0.9799107142857143,MC Dropout,Blur,0.9772209567198179,0.005122113507241011
52,Level 3,0.9866071428571429,MC Dropout,Blur,0.9915865384615384,0.0038837094325572252
53,Level 3,0.9760044642857143,MC Dropout,Blur,0.9768106692196206,0.0048546078614890575
54,Level 3,0.984375,MC Dropout,Blur,0.9822238419177195,0.00455235643312335
55,Level 3,0.98046875,MC Dropout,Blur,0.9789901618017726,0.004478954244405031
56,Level 3,0.9793526785714286,MC Dropout,Blur,0.9827365827365828,0.004537555389106274
57,Level 3,0.9793526785714286,MC Dropout,Blur,0.9850311850311851,0.004276100546121597
58,Level 3,0.9810267857142857,MC Dropout,Blur,0.9844743358094091,0.004128742963075638
59,Level 3,0.9760044642857143,MC Dropout,Blur,0.9775685773930618,0.0039979806169867516
60,Level 4,0.9760044642857143,MC Dropout,Blur,0.9690720278697462,0.005071199033409357
61,Level 4,0.9815848214285714,MC Dropout,Blur,0.9682154116491809,0.005177031271159649
62,Level 4,0.9776785714285714,MC Dropout,Blur,0.9803224885844749,0.005524236708879471
63,Level 4,0.9810267857142857,MC Dropout,Blur,0.9792043097102322,0.0050838240422308445
64,Level 4,0.9815848214285714,MC Dropout,Blur,0.9824452598756179,0.004869665484875441
65,Level 4,0.9821428571428571,MC Dropout,Blur,0.9841619318181818,0.005633177235722542
66,Level 4,0.98046875,MC Dropout,Blur,0.9806163102691277,0.005275110714137554
67,Level 4,0.9776785714285714,MC Dropout,Blur,0.973644406392694,0.0047162375412881374
68,Level 4,0.9760044642857143,MC Dropout,Blur,0.9621045913279348,0.0055188024416565895
69,Level 4,0.97265625,MC Dropout,Blur,0.9639373821817885,0.006497850175946951
70,Level 4,0.9743303571428571,MC Dropout,Blur,0.9776258777827581,0.006799152586609125
71,Level 4,0.9720982142857143,MC Dropout,Blur,0.9683467278989668,0.006581219378858805
72,Level 4,0.9854910714285714,MC Dropout,Blur,0.9845369805732207,0.004845918156206608
73,Level 4,0.96875,MC Dropout,Blur,0.9677007899934167,0.006249074824154377
74,Level 4,0.984375,MC Dropout,Blur,0.9668164885001619,0.005633936729282141
75,Level 4,0.9771205357142857,MC Dropout,Blur,0.969522642113914,0.005587459076195955
76,Level 4,0.9754464285714286,MC Dropout,Blur,0.9736061992926982,0.005734481383115053
77,Level 4,0.9732142857142857,MC Dropout,Blur,0.9758218654434251,0.005641778465360403
78,Level 4,0.9771205357142857,MC Dropout,Blur,0.975233664386901,0.005178326275199652
79,Level 4,0.9720982142857143,MC Dropout,Blur,0.9584385763490242,0.005216768477112055
80,Level 5,0.9704241071428571,MC Dropout,Blur,0.952553516985472,0.006647032219916582
81,Level 5,0.9754464285714286,MC Dropout,Blur,0.9523091325150822,0.00672474130988121
82,Level 5,0.9737723214285714,MC Dropout,Blur,0.9713223190879716,0.0071255783550441265
83,Level 5,0.97265625,MC Dropout,Blur,0.9714777477255963,0.006558754947036505
84,Level 5,0.9765625,MC Dropout,Blur,0.974748299319728,0.006316677667200565
85,Level 5,0.9782366071428571,MC Dropout,Blur,0.9759533108078459,0.007178329396992922
86,Level 5,0.9771205357142857,MC Dropout,Blur,0.9713334540541294,0.0066836439073085785
87,Level 5,0.9732142857142857,MC Dropout,Blur,0.9548929663608563,0.006331140641123056
88,Level 5,0.9704241071428571,MC Dropout,Blur,0.9357470678225395,0.007260610815137625
89,Level 5,0.9670758928571429,MC Dropout,Blur,0.9450252819153617,0.008319907821714878
90,Level 5,0.97265625,MC Dropout,Blur,0.9553432388445912,0.008665928617119789
91,Level 5,0.9642857142857143,MC Dropout,Blur,0.9510000723379629,0.008429905399680138
92,Level 5,0.9782366071428571,MC Dropout,Blur,0.9783082481314085,0.006331701762974262
93,Level 5,0.9598214285714286,MC Dropout,Blur,0.947125322997416,0.00804770179092884
94,Level 5,0.9793526785714286,MC Dropout,Blur,0.9701239701239701,0.007266176398843527
95,Level 5,0.9743303571428571,MC Dropout,Blur,0.9537078539767916,0.007138669490814209
96,Level 5,0.9704241071428571,MC Dropout,Blur,0.9548319897577224,0.007524536922574043
97,Level 5,0.96875,MC Dropout,Blur,0.9523123765635286,0.007246015593409538
98,Level 5,0.9698660714285714,MC Dropout,Blur,0.9641456761709926,0.006680438760668039
99,Level 5,0.9676339285714286,MC Dropout,Blur,0.9322773734240146,0.006694236304610968
0,Level 1,0.9793526785714286,Baseline,Rotation,0.982905982905983,0.0022453363053500652
1,Level 1,0.9877232142857143,Baseline,Rotation,0.9791730868002054,0.001381338806822896
2,Level 1,0.9921875,Baseline,Rotation,0.9750120520649205,0.00113042036537081
3,Level 1,0.9899553571428571,Baseline,Rotation,0.9907303018915194,0.0012182225473225117
4,Level 1,0.98828125,Baseline,Rotation,0.9865021107257131,0.0012799762189388275
5,Level 1,0.984375,Baseline,Rotation,0.9664723032069971,0.0018470934592187405
6,Level 1,0.9860491071428571,Baseline,Rotation,0.9910356536502546,0.001397070474922657
7,Level 1,0.9866071428571429,Baseline,Rotation,0.9896540346907994,0.0013964292593300343
8,Level 1,0.9877232142857143,Baseline,Rotation,0.9894966615305597,0.001313858898356557
9,Level 1,0.9916294642857143,Baseline,Rotation,0.9869067717126243,0.001058049499988556
10,Level 1,0.98828125,Baseline,Rotation,0.9827646473609206,0.0013836945872753859
11,Level 1,0.9916294642857143,Baseline,Rotation,0.9914087413243294,0.0010181502439081669
12,Level 1,0.9877232142857143,Baseline,Rotation,0.9917822290703647,0.0013429023092612624
13,Level 1,0.9921875,Baseline,Rotation,0.9799935722320424,0.0011470004683360457
14,Level 1,0.9893973214285714,Baseline,Rotation,0.984712203520646,0.001128731295466423
15,Level 1,0.9899553571428571,Baseline,Rotation,0.9833082800952022,0.0011458401568233967
16,Level 1,0.9899553571428571,Baseline,Rotation,0.9916071652261055,0.0010856426088139415
17,Level 1,0.984375,Baseline,Rotation,0.9919015225137674,0.0015089234802871943
18,Level 1,0.9888392857142857,Baseline,Rotation,0.9744638826185101,0.0013806909555569291
19,Level 1,0.9877232142857143,Baseline,Rotation,0.9878017462763226,0.0012774697970598936
20,Level 2,0.9698660714285714,Baseline,Rotation,0.9762711503217832,0.0032168382313102484
21,Level 2,0.9860491071428571,Baseline,Rotation,0.9695529145444255,0.0018617735477164388
22,Level 2,0.98828125,Baseline,Rotation,0.9824957651044608,0.001515655778348446
23,Level 2,0.9866071428571429,Baseline,Rotation,0.9899839743589742,0.0015184279764071107
24,Level 2,0.9877232142857143,Baseline,Rotation,0.9746019517205958,0.0016347974305972457
25,Level 2,0.9676339285714286,Baseline,Rotation,0.9644135544684406,0.003663267008960247
26,Level 2,0.9799107142857143,Baseline,Rotation,0.9824569729182485,0.002031533746048808
27,Level 2,0.9832589285714286,Baseline,Rotation,0.9822928490351872,0.0018497298005968332
28,Level 2,0.9838169642857143,Baseline,Rotation,0.9780155299548183,0.0019424642669036984
29,Level 2,0.9893973214285714,Baseline,Rotation,0.9943004719921632,0.0011411374434828758
30,Level 2,0.9827008928571429,Baseline,Rotation,0.9658368595556044,0.002095339586958289
31,Level 2,0.9899553571428571,Baseline,Rotation,0.99007265439058,0.0012754499912261963
32,Level 2,0.9854910714285714,Baseline,Rotation,0.9911359874553534,0.0017601621802896261
33,Level 2,0.9871651785714286,Baseline,Rotation,0.9788876053776391,0.0015432414365932345
34,Level 2,0.98828125,Baseline,Rotation,0.9764996907854051,0.001417659455910325
35,Level 2,0.98828125,Baseline,Rotation,0.9709876045279773,0.001516919583082199
36,Level 2,0.98828125,Baseline,Rotation,0.982092441719771,0.00146867788862437
37,Level 2,0.9782366071428571,Baseline,Rotation,0.9801366156186465,0.0022975176107138395
38,Level 2,0.9877232142857143,Baseline,Rotation,0.9591679506933743,0.0017505089053884149
39,Level 2,0.9854910714285714,Baseline,Rotation,0.9778290791880826,0.0015961810713633895
40,Level 3,0.9614955357142857,Baseline,Rotation,0.9623508037043578,0.004247178789228201
41,Level 3,0.96484375,Baseline,Rotation,0.9431086874695898,0.004143659025430679
42,Level 3,0.9760044642857143,Baseline,Rotation,0.9689523581581502,0.0027831506449729204
43,Level 3,0.9776785714285714,Baseline,Rotation,0.9663527397260273,0.0027775168418884277
44,Level 3,0.9732142857142857,Baseline,Rotation,0.9777092889908257,0.0028653163462877274
45,Level 3,0.9386160714285714,Baseline,Rotation,0.9542319749216301,0.006416787393391132
46,Level 3,0.9681919642857143,Baseline,Rotation,0.9644370291723544,0.0035814763978123665
47,Level 3,0.96484375,Baseline,Rotation,0.9645450622894233,0.003817713586613536
48,Level 3,0.9626116071428571,Baseline,Rotation,0.9521782392385896,0.004004699643701315
49,Level 3,0.9866071428571429,Baseline,Rotation,0.9736990950226244,0.001962028443813324
50,Level 3,0.9620535714285714,Baseline,Rotation,0.9497492152313362,0.004175333771854639
51,Level 3,0.9737723214285714,Baseline,Rotation,0.9767725416082423,0.0029448741115629673
52,Level 3,0.9732142857142857,Baseline,Rotation,0.9770761659021407,0.002956625772640109
53,Level 3,0.9698660714285714,Baseline,Rotation,0.9667348591399225,0.0033238648902624846
54,Level 3,0.9787946428571429,Baseline,Rotation,0.9763097881533938,0.002533318940550089
55,Level 3,0.9765625,Baseline,Rotation,0.9608299319727892,0.002831854857504368
56,Level 3,0.9743303571428571,Baseline,Rotation,0.9643284028089047,0.0030898009426891804
57,Level 3,0.9592633928571429,Baseline,Rotation,0.9624502936559165,0.004222868476063013
58,Level 3,0.9676339285714286,Baseline,Rotation,0.9534363441116813,0.003849202999845147
59,Level 3,0.9771205357142857,Baseline,Rotation,0.9560947751110863,0.0028110924176871777
60,Level 4,0.9341517857142857,Baseline,Rotation,0.9478818621792925,0.006932905409485102
61,Level 4,0.9274553571428571,Baseline,Rotation,0.9379917615477182,0.0072915502823889256
62,Level 4,0.9402901785714286,Baseline,Rotation,0.9363487617515738,0.006363293621689081
63,Level 4,0.9430803571428571,Baseline,Rotation,0.9446803573500406,0.005984330549836159
64,Level 4,0.9453125,Baseline,Rotation,0.9285894995542492,0.0061010378412902355
65,Level 4,0.8878348214285714,Baseline,Rotation,0.9362833850858843,0.011137804016470909
66,Level 4,0.9330357142857143,Baseline,Rotation,0.9458482854864433,0.006856360472738743
67,Level 4,0.9285714285714286,Baseline,Rotation,0.9369225135216347,0.007172126788645983
68,Level 4,0.9330357142857143,Baseline,Rotation,0.9276365629984051,0.007225664332509041
69,Level 4,0.9587053571428571,Baseline,Rotation,0.951868923638423,0.004675573669373989
70,Level 4,0.9352678571428571,Baseline,Rotation,0.9246769813184099,0.007070486433804035
71,Level 4,0.9363839285714286,Baseline,Rotation,0.9488870417999706,0.006386597640812397
72,Level 4,0.9430803571428571,Baseline,Rotation,0.947453300846966,0.0060127535834908485
73,Level 4,0.94140625,Baseline,Rotation,0.9467298952776131,0.006132300943136215
74,Level 4,0.9520089285714286,Baseline,Rotation,0.9595749611494317,0.005139552056789398
75,Level 4,0.9497767857142857,Baseline,Rotation,0.9458088523305914,0.005445168819278479
76,Level 4,0.9380580357142857,Baseline,Rotation,0.9503995369551586,0.006272247526794672
77,Level 4,0.9196428571428571,Baseline,Rotation,0.9305555555555556,0.007723277900367975
78,Level 4,0.9280133928571429,Baseline,Rotation,0.9328849049303818,0.007445488590747118
79,Level 4,0.9486607142857143,Baseline,Rotation,0.957423273657289,0.005575167015194893
80,Level 5,0.8978794642857143,Baseline,Rotation,0.9253549874850143,0.010692720301449299
81,Level 5,0.87109375,Baseline,Rotation,0.9125408010737928,0.012948595918715
82,Level 5,0.9118303571428571,Baseline,Rotation,0.9308755403374496,0.009166186675429344
83,Level 5,0.8973214285714286,Baseline,Rotation,0.929618213281419,0.01022407691925764
84,Level 5,0.8889508928571429,Baseline,Rotation,0.8956269104467725,0.011470536701381207
85,Level 5,0.8510044642857143,Baseline,Rotation,0.9249045250813533,0.014649147167801857
86,Level 5,0.8839285714285714,Baseline,Rotation,0.932088310994561,0.011051572859287262
87,Level 5,0.8934151785714286,Baseline,Rotation,0.9005889643580092,0.011238791048526764
88,Level 5,0.8761160714285714,Baseline,Rotation,0.9116830206002181,0.012552523985505104
89,Level 5,0.9202008928571429,Baseline,Rotation,0.9378771622555734,0.008266333490610123
90,Level 5,0.890625,Baseline,Rotation,0.907869162702675,0.011368243023753166
91,Level 5,0.9034598214285714,Baseline,Rotation,0.9272047613777148,0.009805077686905861
92,Level 5,0.9107142857142857,Baseline,Rotation,0.928036917892157,0.009268743917346
93,Level 5,0.8995535714285714,Baseline,Rotation,0.9302453818582851,0.009967676363885403
94,Level 5,0.8939732142857143,Baseline,Rotation,0.9451606544451014,0.00981742050498724
95,Level 5,0.8989955357142857,Baseline,Rotation,0.9165406339701841,0.010406868532299995
96,Level 5,0.8839285714285714,Baseline,Rotation,0.9242606351981353,0.011451873928308487
97,Level 5,0.8777901785714286,Baseline,Rotation,0.8916679003852106,0.01287233829498291
98,Level 5,0.8861607142857143,Baseline,Rotation,0.9156572578653628,0.011517349630594254
99,Level 5,0.9107142857142857,Baseline,Rotation,0.9375536151960785,0.00890040397644043
0,Level 1,0.9877232142857143,MC Dropout,Rotation,0.9885464817668207,0.0028762766160070896
1,Level 1,0.9838169642857143,MC Dropout,Rotation,0.9933498934027031,0.0030364515259861946
2,Level 1,0.9893973214285714,MC Dropout,Rotation,0.9954285035770475,0.0024995901621878147
3,Level 1,0.9860491071428571,MC Dropout,Rotation,0.9867345783814375,0.003069463884457946
4,Level 1,0.984375,MC Dropout,Rotation,0.9896137026239067,0.003422661917284131
5,Level 1,0.9838169642857143,MC Dropout,Rotation,0.9928413558393803,0.0029072959441691637
6,Level 1,0.9866071428571429,MC Dropout,Rotation,0.9948388009049773,0.002393377711996436
7,Level 1,0.9821428571428571,MC Dropout,Rotation,0.9837713068181818,0.0032759588211774826
8,Level 1,0.9838169642857143,MC Dropout,Rotation,0.9885774639622901,0.0031254151836037636
9,Level 1,0.9838169642857143,MC Dropout,Rotation,0.9915504527940228,0.0034589311107993126
10,Level 1,0.98046875,MC Dropout,Rotation,0.9896739572322952,0.0032226741313934326
11,Level 1,0.984375,MC Dropout,Rotation,0.9892492711370262,0.0029270430095493793
12,Level 1,0.984375,MC Dropout,Rotation,0.9927923550372529,0.003154987469315529
13,Level 1,0.9849330357142857,MC Dropout,Rotation,0.9916483055293255,0.0029567054007202387
14,Level 1,0.9832589285714286,MC Dropout,Rotation,0.9897843359818389,0.0030804250854998827
15,Level 1,0.9827008928571429,MC Dropout,Rotation,0.9941199098752541,0.002931761322543025
16,Level 1,0.9793526785714286,MC Dropout,Rotation,0.9892507892507892,0.00394916208460927
17,Level 1,0.9866071428571429,MC Dropout,Rotation,0.9925763574660633,0.0030034882947802544
18,Level 1,0.9888392857142857,MC Dropout,Rotation,0.9895598194130926,0.0026747845113277435
19,Level 1,0.9871651785714286,MC Dropout,Rotation,0.9930198835008726,0.002906627021729946
20,Level 2,0.984375,MC Dropout,Rotation,0.9862730806608357,0.0036979669239372015
21,Level 2,0.9827008928571429,MC Dropout,Rotation,0.9898884431499697,0.00376732274889946
22,Level 2,0.9877232142857143,MC Dropout,Rotation,0.9934514637904469,0.0031193254981189966
23,Level 2,0.9799107142857143,MC Dropout,Rotation,0.9895912427233611,0.0037784751038998365
24,Level 2,0.9821428571428571,MC Dropout,Rotation,0.9843039772727272,0.004509669728577137
25,Level 2,0.9821428571428571,MC Dropout,Rotation,0.9909801136363636,0.003790119430050254
26,Level 2,0.9849330357142857,MC Dropout,Rotation,0.9919840520407092,0.00295233353972435
27,Level 2,0.9760044642857143,MC Dropout,Rotation,0.9805869134522053,0.004282606765627861
28,Level 2,0.9821428571428571,MC Dropout,Rotation,0.9844637784090908,0.003809044137597084
29,Level 2,0.9782366071428571,MC Dropout,Rotation,0.9881814325624936,0.004346402361989021
30,Level 2,0.9765625,MC Dropout,Rotation,0.9872380952380952,0.004191942047327757
31,Level 2,0.9832589285714286,MC Dropout,Rotation,0.9846008323874386,0.003706912510097027
32,Level 2,0.9815848214285714,MC Dropout,Rotation,0.9842024566299723,0.0040649911388754845
33,Level 2,0.9827008928571429,MC Dropout,Rotation,0.9912256599073107,0.0037278879899531603
34,Level 2,0.9815848214285714,MC Dropout,Rotation,0.9880097162644064,0.003972900565713644
35,Level 2,0.9776785714285714,MC Dropout,Rotation,0.9933647260273973,0.003788303816691041
36,Level 2,0.9760044642857143,MC Dropout,Rotation,0.9824750355684976,0.00494815269485116
37,Level 2,0.9827008928571429,MC Dropout,Rotation,0.9901265776410031,0.0037998612970113754
38,Level 2,0.9854910714285714,MC Dropout,Rotation,0.9845587594738218,0.0034235958009958267
39,Level 2,0.9832589285714286,MC Dropout,Rotation,0.9904464623533863,0.0037502003833651543
40,Level 3,0.9771205357142857,MC Dropout,Rotation,0.9818083046621443,0.005269281566143036
41,Level 3,0.9737723214285714,MC Dropout,Rotation,0.9753337804060233,0.005658332258462906
42,Level 3,0.984375,MC Dropout,Rotation,0.9828717201166182,0.004642002750188112
43,Level 3,0.9754464285714286,MC Dropout,Rotation,0.9831495735385896,0.005179455038160086
44,Level 3,0.9693080357142857,MC Dropout,Rotation,0.9640655257235569,0.006936878431588411
45,Level 3,0.9715401785714286,MC Dropout,Rotation,0.9680373010778119,0.005856265779584646
46,Level 3,0.9765625,MC Dropout,Rotation,0.9865714285714285,0.004410909954458475
47,Level 3,0.9620535714285714,MC Dropout,Rotation,0.9416115053910195,0.006876559928059578
48,Level 3,0.9720982142857143,MC Dropout,Rotation,0.9615958668197473,0.0058134375140070915
49,Level 3,0.9776785714285714,MC Dropout,Rotation,0.9809503424657533,0.0061078546568751335
50,Level 3,0.9693080357142857,MC Dropout,Rotation,0.9623698121107448,0.0060577974654734135
51,Level 3,0.96875,MC Dropout,Rotation,0.9754155694535879,0.005885909777134657
52,Level 3,0.9743303571428571,MC Dropout,Rotation,0.9674162059863539,0.006074900273233652
53,Level 3,0.9754464285714286,MC Dropout,Rotation,0.9760635531516537,0.005516950972378254
54,Level 3,0.9693080357142857,MC Dropout,Rotation,0.9676139634688857,0.005751056130975485
55,Level 3,0.9754464285714286,MC Dropout,Rotation,0.9692765758269191,0.005676573142409325
56,Level 3,0.9642857142857143,MC Dropout,Rotation,0.9684968171296297,0.007232201285660267
57,Level 3,0.9760044642857143,MC Dropout,Rotation,0.9830201975879904,0.0055966912768781185
58,Level 3,0.9793526785714286,MC Dropout,Rotation,0.9821359821359822,0.004780230578035116
59,Level 3,0.9760044642857143,MC Dropout,Rotation,0.9851742523967183,0.005448284093290567
60,Level 4,0.9419642857142857,MC Dropout,Rotation,0.9598409588042289,0.008932464756071568
61,Level 4,0.9341517857142857,MC Dropout,Rotation,0.9487627321142902,0.00944417156279087
62,Level 4,0.9553571428571429,MC Dropout,Rotation,0.9702905957943925,0.007752087898552418
63,Level 4,0.9525669642857143,MC Dropout,Rotation,0.9575174885419898,0.008460264652967453
64,Level 4,0.9190848214285714,MC Dropout,Rotation,0.9445847203902603,0.01048901118338108
65,Level 4,0.9441964285714286,MC Dropout,Rotation,0.9519089834515367,0.008714573457837105
66,Level 4,0.9620535714285714,MC Dropout,Rotation,0.974725330967654,0.006793602369725704
67,Level 4,0.92578125,MC Dropout,Rotation,0.9244403957452402,0.01026514358818531
68,Level 4,0.9430803571428571,MC Dropout,Rotation,0.9470878292145262,0.00911106076091528
69,Level 4,0.9308035714285714,MC Dropout,Rotation,0.9644542430571671,0.009985539130866528
70,Level 4,0.9319196428571429,MC Dropout,Rotation,0.9410964955335231,0.009774308651685715
71,Level 4,0.9408482142857143,MC Dropout,Rotation,0.9454497638711699,0.009396802634000778
72,Level 4,0.9341517857142857,MC Dropout,Rotation,0.94767430087277,0.009709742851555347
73,Level 4,0.9481026785714286,MC Dropout,Rotation,0.9654572265785694,0.00850214995443821
74,Level 4,0.9425223214285714,MC Dropout,Rotation,0.9267102381486143,0.008765236474573612
75,Level 4,0.9324776785714286,MC Dropout,Rotation,0.9642219485535953,0.009042641147971153
76,Level 4,0.9224330357142857,MC Dropout,Rotation,0.951006889588148,0.011116325855255127
77,Level 4,0.9402901785714286,MC Dropout,Rotation,0.9640644499292825,0.008942263200879097
78,Level 4,0.95703125,MC Dropout,Rotation,0.9550944682140018,0.007356341928243637
79,Level 4,0.9408482142857143,MC Dropout,Rotation,0.9662201481680431,0.008748379535973072
80,Level 5,0.8989955357142857,MC Dropout,Rotation,0.9422067210579202,0.012827646918594837
81,Level 5,0.8922991071428571,MC Dropout,Rotation,0.9213400862585748,0.01382032223045826
82,Level 5,0.921875,MC Dropout,Rotation,0.9621627464545142,0.01080023031681776
83,Level 5,0.8950892857142857,MC Dropout,Rotation,0.9351952565395023,0.013030399568378925
84,Level 5,0.8794642857142857,MC Dropout,Rotation,0.9137907736416621,0.014722490683197975
85,Level 5,0.8816964285714286,MC Dropout,Rotation,0.9391390016718415,0.013851221650838852
